m,mbs,tp,pp,dp,dp method,overlap_comm,node placement,partition,estimated time (s/step),pipeline time,DP all-reduce time,Emb layer all-reduce time,is_oom,gpumem,train_cost,price_per_step,exp_partition,A6000,rank,real_rank
2,8,4,2,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[21, 21]",31.28586196899414,30.916653674469956,0.34736165404319763,0.02184533327817917,True,221.21563720703125,14078745.648460811,1.1262996518768649,20-20,8,88,0
32,2,1,32,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2]",31.857254028320312,31.835409789871896,0.0,0.02184533327817917,True,261.3604736328125,14335874.043285793,1.1468699234628634,2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1,8,90,0
32,2,1,32,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2]",31.857254028320312,31.835409789871896,0.0,0.02184533327817917,True,261.3604736328125,14335874.043285793,1.1468699234628634,2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1,8,90,0
8,4,2,8,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",32.27251434326172,32.151674638326234,0.09899207949638367,0.02184533327817917,True,184.39297485351562,14522742.615350509,1.1618194092280407,5-5-5-5-5-5-5-5,8,92,0
8,4,2,8,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",32.27251434326172,32.151674638326234,0.09899207949638367,0.02184533327817917,True,189.12655639648438,14522742.615350509,1.1618194092280407,5-5-5-5-5-5-5-5,8,92,0
2,4,1,4,8,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",33.04029846191406,32.180638708217494,0.7722809910774231,0.08738133311271667,True,197.4674530029297,14868248.113333806,1.1894598490667045,10-10-10-10,8,94,0
2,4,1,4,8,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",33.04029846191406,32.180638708217494,0.7722809910774231,0.08738133311271667,True,161.61416625976562,14868248.113333806,1.1894598490667045,10-10-10-10,8,94,0
1,8,2,2,8,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[21, 21]",34.89778137207031,34.08181183417996,0.7722811102867126,0.04369066655635834,True,204.380615234375,15704121.820900809,1.2563297456720648,20-20,8,96,0
1,8,2,2,8,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[21, 21]",34.89778137207031,34.08181183417996,0.7722811102867126,0.04369066655635834,True,169.5331268310547,15704121.820900809,1.2563297456720648,20-20,8,96,0
16,4,2,16,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3]",35.482662200927734,35.47174154622169,0.0,0.010922666639089584,True,149.56948852539062,15967320.20847617,1.2773856166780937,2-2-3-3-3-2-3-2-3-2-3-2-3-2-3-2,8,98,0
16,4,2,16,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3]",35.482662200927734,35.47174154622169,0.0,0.010922666639089584,True,149.56948852539062,15967320.20847617,1.2773856166780937,2-2-3-3-3-2-3-2-3-2-3-2-3-2-3-2,8,98,0
4,8,4,4,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",35.954978942871094,35.81734701992495,0.12670984864234924,0.010922666639089584,True,228.0323486328125,16179864.36921946,1.2943891495375568,10-10-10-10,8,100,0
4,8,4,4,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",35.954978942871094,35.81734701992495,0.12670984864234924,0.010922666639089584,True,223.5502166748047,16179864.36921946,1.2943891495375568,10-10-10-10,8,100,0
4,4,1,8,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",35.98875045776367,35.62999232298124,0.27137625217437744,0.08738133311271667,True,178.61935424804688,16195061.667245228,1.2956049333796182,5-5-5-5-5-5-5-5,8,102,0
4,4,1,8,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",35.98875045776367,35.62999232298124,0.27137625217437744,0.08738133311271667,True,162.84124755859375,16195061.667245228,1.2956049333796182,5-5-5-5-5-5-5-5,8,102,0
8,8,4,8,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",38.53485107421875,38.52938831025247,0.0,0.005461333319544792,True,231.44070434570312,17340815.714552134,1.3872652571641708,5-5-5-5-5-5-5-5,8,104,0
8,8,4,8,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",38.53485107421875,38.52938831025247,0.0,0.005461333319544792,True,231.44070434570312,17340815.714552134,1.3872652571641708,5-5-5-5-5-5-5-5,8,104,0
8,4,1,16,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3]",38.64324951171875,38.48418403404678,0.11537717282772064,0.04369066655635834,True,196.34715270996094,17389595.38479953,1.3911676307839624,3-2-3-2-3-2-3-2-3-2-3-2-3-2-3-2,8,106,0
8,4,1,16,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3]",38.64324951171875,38.48418403404678,0.11537717282772064,0.04369066655635834,True,202.43011474609375,17389595.38479953,1.3911676307839624,3-2-3-2-3-2-3-2-3-2-3-2-3-2-3-2,8,106,0
1,16,4,2,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[21, 21]",41.619895935058594,41.25068476275994,0.34736165404319763,0.02184533327817917,True,221.21563720703125,18729096.528195698,1.4983277222556557,20-20,8,108,0
1,16,4,2,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[21, 21]",41.619895935058594,41.25068476275994,0.34736165404319763,0.02184533327817917,True,206.69479370117188,18729096.528195698,1.4983277222556557,20-20,8,108,0
2,8,2,4,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",42.721492767333984,42.330441269234974,0.3473615348339081,0.04369066655635834,True,179.27183532714844,19224818.89710871,1.537985511768697,10-10-10-10,8,110,0
2,8,2,4,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",42.721492767333984,42.330441269234974,0.3473615348339081,0.04369066655635834,True,194.2112274169922,19224818.89710871,1.537985511768697,10-10-10-10,8,110,0
16,4,1,32,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2]",43.50018310546875,43.478335278943746,0.0,0.02184533327817917,True,261.3604736328125,19575232.231424965,1.5660185785139973,2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1,8,112,0
16,4,1,32,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2]",43.50018310546875,43.478335278943746,0.0,0.02184533327817917,True,261.3604736328125,19575232.231424965,1.5660185785139973,2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1,8,112,0
4,8,2,8,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",46.83261489868164,46.71177678676248,0.09899207949638367,0.02184533327817917,True,189.12655639648438,21074838.016746942,1.6859870413397553,5-5-5-5-5-5-5-5,8,114,0
4,8,2,8,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",46.83261489868164,46.71177678676248,0.09899207949638367,0.02184533327817917,True,184.39297485351562,21074838.016746942,1.6859870413397553,5-5-5-5-5-5-5-5,8,114,0
8,8,2,16,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3]",50.62862014770508,50.61769874889355,0.0,0.010922666639089584,True,149.56948852539062,22783053.45393668,1.8226442763149344,2-2-3-3-3-2-3-2-3-2-3-2-3-2-3-2,8,116,0
8,8,2,16,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3]",50.62862014770508,50.61769874889355,0.0,0.010922666639089584,True,149.56948852539062,22783053.45393668,1.8226442763149344,2-2-3-3-3-2-3-2-3-2-3-2-3-2-3-2,8,116,0
2,16,4,4,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",51.01523971557617,50.87760837526994,0.12670984864234924,0.010922666639089584,True,223.5502166748047,22957033.591168296,1.8365626872934635,10-10-10-10,8,118,0
2,16,4,4,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",51.01523971557617,50.87760837526994,0.12670984864234924,0.010922666639089584,True,228.0323486328125,22957033.591168296,1.8365626872934635,10-10-10-10,8,118,0
1,8,1,4,8,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",52.071475982666016,51.211815779489996,0.7722809910774231,0.08738133311271667,True,161.61416625976562,23432343.549505867,1.8745874839604693,10-10-10-10,8,120,0
1,8,1,4,8,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",52.071475982666016,51.211815779489996,0.7722809910774231,0.08738133311271667,True,197.4674530029297,23432343.549505867,1.8745874839604693,10-10-10-10,8,120,0
4,16,4,8,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",55.958229064941406,55.95276479912497,0.0,0.005461333319544792,True,231.44070434570312,25181395.824234854,2.0145116659387883,5-5-5-5-5-5-5-5,8,122,0
4,16,4,8,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",55.958229064941406,55.95276479912497,0.0,0.005461333319544792,True,231.44070434570312,25181395.824234854,2.0145116659387883,5-5-5-5-5-5-5-5,8,122,0
2,8,1,8,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",58.12802505493164,57.76926886501749,0.27137625217437744,0.08738133311271667,True,178.61935424804688,26157811.4934722,2.092624919477776,5-5-5-5-5-5-5-5,8,124,0
2,8,1,8,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",58.12802505493164,57.76926886501749,0.27137625217437744,0.08738133311271667,True,162.84124755859375,26157811.4934722,2.092624919477776,5-5-5-5-5-5-5-5,8,124,0
4,8,1,16,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3]",61.7384033203125,61.579337118718634,0.11537717282772064,0.04369066655635834,True,196.34715270996094,27782494.148640946,2.2225995318912757,3-2-3-2-3-2-3-2-3-2-3-2-3-2-3-2,8,126,0
4,8,1,16,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3]",61.7384033203125,61.579337118718634,0.11537717282772064,0.04369066655635834,True,202.43011474609375,27782494.148640946,2.2225995318912757,3-2-3-2-3-2-3-2-3-2-3-2-3-2-3-2,8,126,0
8,8,1,32,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2]",66.78602600097656,66.76418625708747,0.0,0.02184533327817917,True,261.3604736328125,30053941.74119568,2.404315339295654,2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1,8,128,0
8,8,1,32,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2]",66.78602600097656,66.76418625708747,0.0,0.02184533327817917,True,261.3604736328125,30053941.74119568,2.404315339295654,2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1,8,128,0
1,16,2,4,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",67.80305480957031,67.41200444857996,0.3473615348339081,0.04369066655635834,True,179.27183532714844,30511608.208162095,2.4409286566529675,10-10-10-10,8,130,0
1,16,2,4,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",67.80305480957031,67.41200444857996,0.3473615348339081,0.04369066655635834,True,194.2112274169922,30511608.208162095,2.4409286566529675,10-10-10-10,8,130,0
2,16,2,8,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",75.95281219482422,75.83198108363497,0.09899207949638367,0.02184533327817917,True,184.39297485351562,34179027.1029129,2.734322168233032,5-5-5-5-5-5-5-5,8,132,0
2,16,2,8,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",75.95281219482422,75.83198108363497,0.09899207949638367,0.02184533327817917,True,189.12655639648438,34179027.1029129,2.734322168233032,5-5-5-5-5-5-5-5,8,132,0
4,16,2,16,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3]",80.92053985595703,80.90961315423728,0.0,0.010922666639089584,True,149.56948852539062,36414521.66148461,2.9131617329187685,2-2-3-3-3-2-3-2-3-2-3-2-3-2-3-2,8,134,0
4,16,2,16,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3]",80.92053985595703,80.90961315423728,0.0,0.010922666639089584,True,149.56948852539062,36414521.66148461,2.9131617329187685,2-2-3-3-3-2-3-2-3-2-3-2-3-2-3-2,8,134,0
1,32,4,4,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",81.1357650756836,80.99813108595993,0.12670984864234924,0.010922666639089584,True,223.5502166748047,36511373.75169287,2.9209099001354297,10-10-10-10,8,136,0
1,32,4,4,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",81.1357650756836,80.99813108595993,0.12670984864234924,0.010922666639089584,True,228.0323486328125,36511373.75169287,2.9209099001354297,10-10-10-10,8,136,0
2,32,4,8,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",90.80497741699219,90.79951777686995,0.0,0.005461333319544792,True,231.44070434570312,40862552.61034647,3.2690042088277176,5-5-5-5-5-5-5-5,8,138,0
2,32,4,8,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",90.80497741699219,90.79951777686995,0.0,0.005461333319544792,True,231.44070434570312,40862552.61034647,3.2690042088277176,5-5-5-5-5-5-5-5,8,138,0
1,16,1,8,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",102.40657806396484,102.04782194908998,0.27137625217437744,0.08738133311271667,True,178.61935424804688,46083312.86255306,3.686665029004245,5-5-5-5-5-5-5-5,8,140,0
1,16,1,8,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",102.40657806396484,102.04782194908998,0.27137625217437744,0.08738133311271667,True,162.84124755859375,46083312.86255306,3.686665029004245,5-5-5-5-5-5-5-5,8,140,0
2,16,1,16,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3]",107.92871856689453,107.76964328806235,0.11537717282772064,0.04369066655635834,True,202.43011474609375,48568295.109577596,3.8854636087662078,3-2-3-2-3-2-3-2-3-2-3-2-3-2-3-2,8,142,0
2,16,1,16,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3]",107.92871856689453,107.76964328806235,0.11537717282772064,0.04369066655635834,True,196.34715270996094,48568295.109577596,3.8854636087662078,3-2-3-2-3-2-3-2-3-2-3-2-3-2-3-2,8,142,0
4,16,1,32,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2]",113.35773468017578,113.33588821337491,0.0,0.02184533327817917,True,261.3604736328125,51011371.06049854,4.080909684839884,2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1,8,144,0
4,16,1,32,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2]",113.35773468017578,113.33588821337491,0.0,0.02184533327817917,True,261.3604736328125,51011371.06049854,4.080909684839884,2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1,8,144,0
1,32,2,8,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",134.1932373046875,134.07238967738,0.09899207949638367,0.02184533327817917,True,184.39297485351562,60387419.00826008,4.830993520660806,5-5-5-5-5-5-5-5,8,146,0
1,32,2,8,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",134.1932373046875,134.07238967738,0.09899207949638367,0.02184533327817917,True,189.12655639648438,60387419.00826008,4.830993520660806,5-5-5-5-5-5-5-5,8,146,0
2,32,2,16,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3]",141.50436401367188,141.49344196492473,0.0,0.010922666639089584,True,149.56948852539062,63677451.21007283,5.094196096805827,2-2-3-3-3-2-3-2-3-2-3-2-3-2-3-2,8,148,0
2,32,2,16,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3]",141.50436401367188,141.49344196492473,0.0,0.010922666639089584,True,149.56948852539062,63677451.21007283,5.094196096805827,2-2-3-3-3-2-3-2-3-2-3-2-3-2-3-2,8,148,0
1,64,4,8,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",160.4984893798828,160.49302373235992,0.0,0.005461333319544792,True,231.44070434570312,72224873.04907735,5.777989843926187,5-5-5-5-5-5-5-5,8,150,0
1,64,4,8,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",160.4984893798828,160.49302373235992,0.0,0.005461333319544792,True,231.44070434570312,72224873.04907735,5.777989843926187,5-5-5-5-5-5-5-5,8,150,0
1,32,1,16,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3]",203.99241638183594,203.8333601259498,0.11537717282772064,0.04369066655635834,True,202.43011474609375,91797290.01237148,7.343783200989718,3-2-3-2-3-2-3-2-3-2-3-2-3-2-3-2,8,152,0
1,32,1,16,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3]",203.99241638183594,203.8333601259498,0.11537717282772064,0.04369066655635834,True,196.34715270996094,91797290.01237148,7.343783200989718,3-2-3-2-3-2-3-2-3-2-3-2-3-2-3-2,8,152,0
2,32,1,32,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2]",211.468017578125,211.44616555954985,0.0,0.02184533327817917,True,261.3604736328125,95161336.29999456,7.612906903999565,2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1,8,154,0
2,32,1,32,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2]",211.468017578125,211.44616555954985,0.0,0.02184533327817917,True,261.3604736328125,95161336.29999456,7.612906903999565,2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1,8,154,0
1,64,2,16,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3]",267.6311340332031,267.6202118102997,0.0,0.010922666639089584,True,149.56948852539062,120434932.15551418,9.634794572441134,2-2-3-3-3-2-3-2-3-2-3-2-3-2-3-2,8,156,0
1,64,2,16,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3]",267.6311340332031,267.6202118102997,0.0,0.010922666639089584,True,149.56948852539062,120434932.15551418,9.634794572441134,2-2-3-3-3-2-3-2-3-2-3-2-3-2-3-2,8,156,0
1,64,1,32,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2]",407.6885681152344,407.66672025189973,0.0,0.02184533327817917,True,261.3604736328125,183461259.91247895,14.676900792998316,2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1,8,158,0
1,64,1,32,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2]",407.6885681152344,407.66672025189973,0.0,0.02184533327817917,True,261.3604736328125,183461259.91247895,14.676900792998316,2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1-2-1-1-1,8,158,0
