m,mbs,tp,pp,dp,dp method,overlap_comm,node placement,partition,estimated time (s/step),pipeline time,DP all-reduce time,Emb layer all-reduce time,is_oom,gpumem,train_cost,price_per_step,exp_partition,A6000,rank,real_rank
4,8,2,16,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 3]",39.344791412353516,39.273108450762486,0.04983683302998543,0.02184533327817917,True,78.07808685302734,35410583.31301455,2.8328466650411643,2-3-2-3-3-3-3-3-3-3-2-2-2-2-2-2,16,114,0
4,8,2,16,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 3]",39.344791412353516,39.273108450762486,0.04983683302998543,0.02184533327817917,True,75.88253021240234,35410583.31301455,2.8328466650411643,2-3-2-3-3-3-3-3-3-3-2-2-2-2-2-2,16,114,0
1,16,4,4,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",41.46259689331055,41.25068476275993,0.19006477296352386,0.02184533327817917,True,120.7393798828125,37316622.83520253,2.9853298268162023,10-10-10-10,16,116,0
1,16,4,4,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[11, 10, 10, 11]",41.46259689331055,41.25068476275993,0.19006477296352386,0.02184533327817917,True,113.26914978027344,37316622.83520253,2.9853298268162023,10-10-10-10,16,116,0
8,8,2,32,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",42.14189529418945,42.13097286828746,0.0,0.010922666639089584,True,76.30059814453125,37927996.07560475,3.0342396860483802,1-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1,16,118,0
8,8,2,32,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",42.14189529418945,42.13097286828746,0.0,0.010922666639089584,True,76.30059814453125,37927996.07560475,3.0342396860483802,1-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1,16,118,0
2,16,4,8,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",46.04867172241211,45.96347330326995,0.0742775946855545,0.010922666639089584,True,116.9038314819336,41444121.77435387,3.3155297419483096,5-5-5-5-5-5-5-5,16,120,0
2,16,4,8,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",46.04867172241211,45.96347330326995,0.0742775946855545,0.010922666639089584,True,119.27078247070312,41444121.77435387,3.3155297419483096,5-5-5-5-5-5-5-5,16,120,0
4,16,4,16,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4]",50.06126403808594,50.05580271272496,0.0,0.005461333319544792,True,94.9802474975586,45055482.50076293,3.6044386000610347,2-3-2-3-3-3-3-3-3-2-2-2-2-2-2-3,16,122,0
4,16,4,16,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4]",50.06126403808594,50.05580271272496,0.0,0.005461333319544792,True,94.9802474975586,45055482.50076293,3.6044386000610347,2-3-2-3-3-3-3-3-3-2-2-2-2-2-2-3,16,122,0
1,8,1,8,8,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",51.70444869995117,51.21181577948998,0.40525516867637634,0.08738133311271667,True,84.57624816894531,46534360.01615821,3.7227488012926564,5-5-5-5-5-5-5-5,16,124,0
1,8,1,8,8,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",51.70444869995117,51.21181577948998,0.40525516867637634,0.08738133311271667,True,103.50997161865234,46534360.01615821,3.7227488012926564,5-5-5-5-5-5-5-5,16,124,0
2,8,1,16,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 3]",54.243621826171875,53.98317805861749,0.17306576669216156,0.08738133311271667,True,110.33949279785156,48819633.32183837,3.90557066574707,3-3-2-3-3-3-3-3-3-2-2-2-2-2-2-2,16,126,0
2,8,1,16,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 3]",54.243621826171875,53.98317805861749,0.17306576669216156,0.08738133311271667,True,100.20123291015625,48819633.32183837,3.90557066574707,3-3-2-3-3-3-3-3-3-2-2-2-2-2-2-2,16,126,0
4,8,1,32,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",56.79424285888672,56.667944106687436,0.08260700106620789,0.04369066655635834,True,137.26673889160156,51115209.82222663,4.08921678577813,2-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,16,128,0
4,8,1,32,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",56.79424285888672,56.667944106687436,0.08260700106620789,0.04369066655635834,True,132.87574768066406,51115209.82222663,4.08921678577813,2-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,16,128,0
1,16,2,8,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",67.64575958251953,67.41200444857998,0.19006478786468506,0.04369066655635834,True,101.66365814208984,60881649.628389135,4.870531970271131,5-5-5-5-5-5-5-5,16,130,0
1,16,2,8,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",67.64575958251953,67.41200444857998,0.19006478786468506,0.04369066655635834,True,93.77434539794922,60881649.628389135,4.870531970271131,5-5-5-5-5-5-5-5,16,130,0
2,16,2,16,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 3]",70.94454956054688,70.872868859635,0.04983683302998543,0.02184533327817917,True,78.07808685302734,63850583.33361138,5.10804666668891,2-3-2-3-3-3-3-3-3-3-2-2-2-2-2-2,16,132,0
2,16,2,16,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 3]",70.94454956054688,70.872868859635,0.04983683302998543,0.02184533327817917,True,75.88253021240234,63850583.33361138,5.10804666668891,2-3-2-3-3-3-3-3-3-3-2-2-2-2-2-2,16,132,0
4,16,2,32,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",74.35464477539062,74.3437212885749,0.0,0.010922666639089584,True,76.30059814453125,66919692.518737786,5.353575401499023,1-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1,16,134,0
4,16,2,32,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",74.35464477539062,74.3437212885749,0.0,0.010922666639089584,True,76.30059814453125,66919692.518737786,5.353575401499023,1-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1,16,134,0
1,32,4,8,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",81.08333587646484,80.99813108595993,0.0742775946855545,0.010922666639089584,True,119.27078247070312,72975560.86290994,5.838044869032796,5-5-5-5-5-5-5-5,16,136,0
1,32,4,8,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[6, 5, 5, 5, 5, 5, 5, 6]",81.08333587646484,80.99813108595993,0.0742775946855545,0.010922666639089584,True,116.9038314819336,72975560.86290994,5.838044869032796,5-5-5-5-5-5-5-5,16,136,0
2,32,4,16,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4]",86.87367248535156,86.86820971926994,0.0,0.005461333319544792,True,94.9802474975586,78186903.69989352,6.254952295991481,2-3-2-3-3-3-3-3-3-2-2-2-2-2-2-3,16,138,0
2,32,4,16,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4]",86.87367248535156,86.86820971926994,0.0,0.005461333319544792,True,94.9802474975586,78186903.69989352,6.254952295991481,2-3-2-3-3-3-3-3-3-2-2-2-2-2-2-3,16,138,0
1,16,1,16,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 3]",102.30826568603516,102.04782194908998,0.17306576669216156,0.08738133311271667,True,110.33949279785156,92078143.90770635,7.3662515126165085,3-3-2-3-3-3-3-3-3-2-2-2-2-2-2-2,16,140,0
1,16,1,16,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 3]",102.30826568603516,102.04782194908998,0.17306576669216156,0.08738133311271667,True,100.20123291015625,92078143.90770635,7.3662515126165085,3-3-2-3-3-3-3-3-3-2-2-2-2-2-2-2,16,140,0
2,16,1,32,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",105.84938049316406,105.72308277977488,0.08260700106620789,0.04369066655635834,True,137.26673889160156,95265171.62846881,7.621213730277505,2-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,16,142,0
2,16,1,32,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",105.84938049316406,105.72308277977488,0.08260700106620789,0.04369066655635834,True,132.87574768066406,95265171.62846881,7.621213730277505,2-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,16,142,0
1,32,2,16,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 3]",134.14407348632812,134.07238967738002,0.04983683302998543,0.02184533327817917,True,78.07808685302734,120730590.24131265,9.658447219305012,2-3-2-3-3-3-3-3-3-3-2-2-2-2-2-2,16,144,0
1,32,2,16,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 3]",134.14407348632812,134.07238967738002,0.04983683302998543,0.02184533327817917,True,75.88253021240234,120730590.24131265,9.658447219305012,2-3-2-3-3-3-3-3-3-3-2-2-2-2-2-2,16,144,0
2,32,2,32,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",138.78013610839844,138.76921812914978,0.0,0.010922666639089584,True,76.30059814453125,124903078.53849621,9.992246283079696,1-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1,16,146,0
2,32,2,32,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",138.78013610839844,138.76921812914978,0.0,0.010922666639089584,True,76.30059814453125,124903078.53849621,9.992246283079696,1-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1,16,146,0
1,64,4,16,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4]",160.4984893798828,160.49302373235994,0.0,0.005461333319544792,True,94.9802474975586,144449746.0981547,11.555979687852375,2-3-2-3-3-3-3-3-3-2-2-2-2-2-2-3,16,148,0
1,64,4,16,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4]",160.4984893798828,160.49302373235994,0.0,0.005461333319544792,True,94.9802474975586,144449746.0981547,11.555979687852375,2-3-2-3-3-3-3-3-3-2-2-2-2-2-2-3,16,148,0
1,32,1,32,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",203.95965576171875,203.83336012594978,0.08260700106620789,0.04369066655635834,True,137.26673889160156,183565095.2409532,14.685207619276257,2-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,16,150,0
1,32,1,32,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",203.95965576171875,203.83336012594978,0.08260700106620789,0.04369066655635834,True,132.87574768066406,183565095.2409532,14.685207619276257,2-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,16,150,0
1,64,2,32,1,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",267.6311340332031,267.62021181029957,0.0,0.010922666639089584,True,76.30059814453125,240869864.31102836,19.269589144882268,1-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1,16,152,0
1,64,2,32,1,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",267.6311340332031,267.62021181029957,0.0,0.010922666639089584,True,76.30059814453125,240869864.31102836,19.269589144882268,1-1-2-1-1-1-2-1-2-1-2-1-2-1-2-1-2-1-2-1-1-1-1-1-1-1-1-1-1-1-1-1,16,152,0
