m,mbs,tp,pp,dp,dp method,overlap_comm,node placement,partition,estimated time (s/step),pipeline time,DP all-reduce time,Emb layer all-reduce time,is_oom,gpumem,train_cost,price_per_step,exp_partition,A10,A6000,rank,real_rank
1,4,2,1,16,zero2,False,"['A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']",[42],27.762666702270508,26.148738861083984,1.6139276027679443,0.0,True,137.0246124267578,12518708.894017402,1.0014967115213922,41-41,3,5,231,0
4,1,2,1,16,zero1,False,"['A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000']",[42],27.762666702270508,26.148738861083984,1.6139276027679443,0.0,True,73.85557556152344,12518708.894017402,1.0014967115213922,41-41,3,5,231,0
1,4,2,1,16,zero0,False,"['A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000']",[42],27.762666702270508,26.148738861083984,1.6139276027679443,0.0,True,216.22344970703125,12518708.894017402,1.0014967115213922,41-41,3,5,231,0
2,2,2,1,16,zero1,False,"['A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000']",[42],27.762666702270508,26.148738861083984,1.6139276027679443,0.0,True,101.51182556152344,12518708.894017402,1.0014967115213922,41-41,3,5,231,0
2,2,2,1,16,zero0,False,"['A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']",[42],27.762666702270508,26.148738861083984,1.6139276027679443,0.0,True,160.91094970703125,12518708.894017402,1.0014967115213922,41-41,3,5,231,0
1,4,2,1,16,zero2,False,"['A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10']",[42],27.762666702270508,26.148738861083984,1.6139276027679443,0.0,True,137.0246124267578,12518708.894017402,1.0014967115213922,41-41,3,5,231,0
1,4,2,1,16,zero1,False,"['A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10']",[42],27.762666702270508,26.148738861083984,1.6139276027679443,0.0,True,156.82432556152344,12518708.894017402,1.0014967115213922,41-41,3,5,231,0
32,1,4,4,2,zero1,False,"['A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10']","[9, 12, 12, 9]",27.854555130004883,27.737893521998082,0.10573694854974747,0.010922666639089584,True,27.220672607421875,12560143.115371995,1.0048114492297595,8-12-12-8,3,5,287,0
32,1,4,4,2,zero0,False,"['A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10']","[9, 12, 12, 9]",27.854555130004883,27.737893521998082,0.10573694854974747,0.010922666639089584,True,30.52618408203125,12560143.115371995,1.0048114492297595,8-12-12-8,3,5,287,0
32,1,4,4,2,zero1,False,"['A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10']","[9, 12, 12, 9]",27.854555130004883,27.737893521998082,0.10573694854974747,0.010922666639089584,True,27.220672607421875,12560143.115371995,1.0048114492297595,8-12-12-8,3,5,287,0
32,1,4,4,2,zero0,False,"['A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10']","[9, 12, 12, 9]",27.854555130004883,27.737893521998082,0.10573694854974747,0.010922666639089584,True,30.52618408203125,12560143.115371995,1.0048114492297595,8-12-12-8,3,5,287,0
32,1,4,4,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10']","[13, 12, 8, 9]",27.89623260498047,27.737627486798075,0.14768275618553162,0.010922666639089584,False,45.407806396484375,12578936.273185411,1.006314901854833,12-12-8-8,3,5,291,13
32,1,4,4,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10']","[13, 12, 8, 9]",27.89623260498047,27.737627486798075,0.14768275618553162,0.010922666639089584,False,40.56398010253906,12578936.273185411,1.006314901854833,12-12-8-8,3,5,291,13
32,1,4,4,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000']","[13, 12, 8, 9]",27.89623260498047,27.737627486798075,0.14768275618553162,0.010922666639089584,False,45.407806396484375,12578936.273185411,1.006314901854833,12-12-8-8,3,5,291,13
32,1,4,4,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000']","[13, 12, 8, 9]",27.89623260498047,27.737627486798075,0.14768275618553162,0.010922666639089584,False,40.56398010253906,12578936.273185411,1.006314901854833,12-12-8-8,3,5,291,13
4,2,1,4,8,zero1,False,"['A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000']","[9, 8, 12, 13]",27.89705467224121,27.184202391781245,0.6254706382751465,0.08738133311271667,True,125.43273162841797,12579306.958784128,1.0063445567027303,8-8-12-12,3,5,295,0
4,2,1,4,8,zero1,False,"['A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[9, 8, 12, 13]",27.89705467224121,27.184202391781245,0.6254706382751465,0.08738133311271667,True,125.43273162841797,12579306.958784128,1.0063445567027303,8-8-12-12,3,5,295,0
4,2,1,4,8,zero0,False,"['A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[9, 8, 12, 13]",27.89705467224121,27.184202391781245,0.6254706382751465,0.08738133311271667,True,148.56890869140625,12579306.958784128,1.0063445567027303,8-8-12-12,3,5,295,0
4,2,1,4,8,zero0,False,"['A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000']","[9, 8, 12, 13]",27.89705467224121,27.184202391781245,0.6254706382751465,0.08738133311271667,True,148.56890869140625,12579306.958784128,1.0063445567027303,8-8-12-12,3,5,295,0
8,2,1,8,4,zero1,False,"['A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[5, 4, 3, 6, 6, 6, 6, 6]",28.056703567504883,27.74710031516312,0.2222210019826889,0.08738133311271667,True,122.20818328857422,12651295.650162034,1.0121036520129627,4-4-3-6-6-6-6-5,3,5,299,0
8,2,1,8,4,zero0,False,"['A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[5, 4, 3, 6, 6, 6, 6, 6]",28.056703567504883,27.74710031516312,0.2222210019826889,0.08738133311271667,True,132.81033325195312,12651295.650162034,1.0121036520129627,4-4-3-6-6-6-6-5,3,5,299,0
8,2,1,8,4,zero1,False,"['A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000']","[7, 6, 4, 3, 4, 6, 6, 6]",28.154586791992188,27.746672667163118,0.3205314576625824,0.08738133311271667,True,182.47303771972656,12695433.038191264,1.0156346430553012,6-6-4-3-4-6-6-5,3,5,301,0
8,2,1,8,4,zero0,False,"['A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000']","[7, 4, 3, 4, 6, 6, 6, 6]",28.154586791992188,27.746672667163118,0.3205314576625824,0.08738133311271667,True,197.6896209716797,12695433.038191264,1.0156346430553012,6-4-3-4-6-6-6-5,3,5,301,0
8,2,1,8,4,zero1,False,"['A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000']","[7, 4, 3, 4, 6, 6, 6, 6]",28.154586791992188,27.746672667163118,0.3205314576625824,0.08738133311271667,True,182.47303771972656,12695433.038191264,1.0156346430553012,6-4-3-4-6-6-6-5,3,5,301,0
8,2,1,8,4,zero0,False,"['A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000']","[7, 6, 4, 3, 4, 6, 6, 6]",28.154586791992188,27.746672667163118,0.3205314576625824,0.08738133311271667,True,197.6896209716797,12695433.038191264,1.0156346430553012,6-6-4-3-4-6-6-5,3,5,301,0
8,2,1,8,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000']","[7, 6, 6, 4, 3, 4, 6, 6]",28.164169311523438,27.756255452072494,0.3205314576625824,0.08738133311271667,True,182.47303771972656,12699753.976585599,1.0159803181268479,6-6-6-4-3-4-6-5,3,5,305,0
8,2,1,8,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000']","[7, 6, 6, 4, 3, 4, 6, 6]",28.164169311523438,27.756255452072494,0.3205314576625824,0.08738133311271667,True,197.6896209716797,12699753.976585599,1.0159803181268479,6-6-6-4-3-4-6-5,3,5,305,0
8,2,1,8,4,zero1,False,"['A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10']","[5, 6, 6, 6, 6, 5, 4, 4]",28.18840789794922,27.878805875963113,0.2222210019826889,0.08738133311271667,True,122.20818328857422,12710683.611361714,1.0168546889089372,4-6-6-6-6-5-4-3,3,5,307,0
8,2,1,8,4,zero0,False,"['A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10']","[5, 6, 6, 6, 6, 5, 4, 4]",28.18840789794922,27.878805875963113,0.2222210019826889,0.08738133311271667,True,132.81033325195312,12710683.611361714,1.0168546889089372,4-6-6-6-6-5-4-3,3,5,307,0
4,2,1,4,8,zero1,False,"['A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000']","[13, 8, 8, 13]",28.190248489379883,27.183774743781242,0.9190912246704102,0.08738133311271667,True,187.42430114746094,12711513.568676708,1.0169210854941366,12-8-8-12,3,5,309,0
4,2,1,4,8,zero0,False,"['A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000']","[13, 8, 8, 13]",28.190248489379883,27.183774743781242,0.9190912246704102,0.08738133311271667,True,221.32748413085938,12711513.568676708,1.0169210854941366,12-8-8-12,3,5,309,0
4,2,1,4,8,zero0,False,"['A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000']","[13, 8, 8, 13]",28.190248489379883,27.183774743781242,0.9190912246704102,0.08738133311271667,True,221.32748413085938,12711513.568676708,1.0169210854941366,12-8-8-12,3,5,309,0
4,2,1,4,8,zero1,False,"['A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000']","[13, 8, 8, 13]",28.190248489379883,27.183774743781242,0.9190912246704102,0.08738133311271667,True,187.42430114746094,12711513.568676708,1.0169210854941366,12-8-8-12,3,5,309,0
4,2,1,4,8,zero1,False,"['A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10']","[9, 12, 12, 9]",28.285438537597656,27.57258614858124,0.6254706382751465,0.08738133311271667,True,125.43273162841797,12754436.552841928,1.0203549242273542,8-12-12-8,3,5,313,0
4,2,1,4,8,zero0,False,"['A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10']","[9, 12, 12, 9]",28.285438537597656,27.57258614858124,0.6254706382751465,0.08738133311271667,True,148.56890869140625,12754436.552841928,1.0203549242273542,8-12-12-8,3,5,313,0
4,2,1,4,8,zero0,False,"['A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10']","[9, 12, 12, 9]",28.285438537597656,27.57258614858124,0.6254706382751465,0.08738133311271667,True,148.56890869140625,12754436.552841928,1.0203549242273542,8-12-12-8,3,5,313,0
4,2,1,4,8,zero1,False,"['A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10']","[9, 12, 12, 9]",28.285438537597656,27.57258614858124,0.6254706382751465,0.08738133311271667,True,125.43273162841797,12754436.552841928,1.0203549242273542,8-12-12-8,3,5,313,0
8,2,1,8,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10']","[7, 6, 6, 6, 5, 4, 4, 4]",28.286291122436523,27.87837822796311,0.3205314576625824,0.08738133311271667,True,197.6896209716797,12754820.999390945,1.0203856799512756,6-6-6-6-5-4-4-3,3,5,317,0
8,2,1,8,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10']","[7, 6, 6, 6, 5, 4, 4, 4]",28.286291122436523,27.87837822796311,0.3205314576625824,0.08738133311271667,True,182.47303771972656,12754820.999390945,1.0203856799512756,6-6-6-6-5-4-4-3,3,5,317,0
8,2,1,8,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000']","[7, 6, 6, 6, 4, 3, 4, 6]",28.30701446533203,27.899100612763114,0.3205314576625824,0.08738133311271667,True,197.6896209716797,12764165.544704331,1.0211332435763465,6-6-6-6-4-3-4-5,3,5,319,0
8,2,1,8,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000']","[7, 6, 6, 6, 4, 3, 4, 6]",28.30701446533203,27.899100612763114,0.3205314576625824,0.08738133311271667,True,182.47303771972656,12764165.544704331,1.0211332435763465,6-6-6-6-4-3-4-5,3,5,319,0
64,1,4,8,1,zero1,False,"['A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10']","[4, 6, 6, 6, 6, 5, 4, 5]",28.446613311767578,28.441152559689083,0.0,0.005461333319544792,False,34.45939636230469,12827113.291734854,1.0261690633387883,3-6-6-6-6-5-4-4,3,5,321,17
64,1,4,8,1,zero0,False,"['A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10']","[4, 6, 6, 6, 6, 5, 4, 5]",28.446613311767578,28.441152559689083,0.0,0.005461333319544792,False,34.45939636230469,12827113.291734854,1.0261690633387883,3-6-6-6-6-5-4-4,3,5,321,17
64,1,4,8,1,zero0,False,"['A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10']","[4, 4, 6, 6, 6, 6, 5, 5]",28.446613311767578,28.441152559689083,0.0,0.005461333319544792,True,22.972930908203125,12827113.291734854,1.0261690633387883,3-4-6-6-6-6-5-4,3,5,321,0
64,1,4,8,1,zero1,False,"['A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10']","[4, 4, 6, 6, 6, 6, 5, 5]",28.446613311767578,28.441152559689083,0.0,0.005461333319544792,True,22.972930908203125,12827113.291734854,1.0261690633387883,3-4-6-6-6-6-5-4,3,5,321,0
8,2,4,2,4,zero1,False,"['A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000']","[17, 25]",28.509889602661133,28.20360277745246,0.2844429016113281,0.02184533327817917,True,47.169342041015625,12855645.762123397,1.0284516609698717,16-24,3,5,325,0
8,2,4,2,4,zero0,False,"['A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000']","[17, 25]",28.509889602661133,28.20360277745246,0.2844429016113281,0.02184533327817917,True,56.7425537109375,12855645.762123397,1.0284516609698717,16-24,3,5,325,0
8,2,4,2,4,zero0,False,"['A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[17, 25]",28.509889602661133,28.20360277745246,0.2844429016113281,0.02184533327817917,True,56.7425537109375,12855645.762123397,1.0284516609698717,16-24,3,5,325,0
8,2,4,2,4,zero1,False,"['A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[17, 25]",28.509889602661133,28.20360277745246,0.2844429016113281,0.02184533327817917,True,47.169342041015625,12855645.762123397,1.0284516609698717,16-24,3,5,325,0
2,2,2,1,16,zero2,False,"['A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000']",[42],28.569629669189453,26.148738861083984,2.420891284942627,0.0,True,81.71211242675781,12882583.682395881,1.0306066945916705,41-41,3,5,329,0
2,2,2,1,16,zero2,False,"['A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10']",[42],28.569629669189453,26.148738861083984,2.420891284942627,0.0,True,81.71211242675781,12882583.682395881,1.0306066945916705,41-41,3,5,329,0
2,2,2,1,16,zero2,False,"['A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000']",[42],28.569629669189453,26.148738861083984,2.420891284942627,0.0,True,81.71211242675781,12882583.682395881,1.0306066945916705,41-41,3,5,329,0
2,2,2,1,16,zero2,False,"['A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10']",[42],28.569629669189453,26.148738861083984,2.420891284942627,0.0,True,81.71211242675781,12882583.682395881,1.0306066945916705,41-41,3,5,329,0
2,2,2,1,16,zero2,False,"['A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000']",[42],28.569629669189453,26.148738861083984,2.420891284942627,0.0,True,81.71211242675781,12882583.682395881,1.0306066945916705,41-41,3,5,329,0
2,2,2,1,16,zero2,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10']",[42],28.569629669189453,26.148738861083984,2.420891284942627,0.0,True,81.71211242675781,12882583.682395881,1.0306066945916705,41-41,3,5,329,0
2,2,2,1,16,zero2,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000']",[42],28.569629669189453,26.148738861083984,2.420891284942627,0.0,True,81.71211242675781,12882583.682395881,1.0306066945916705,41-41,3,5,329,0
2,2,2,1,16,zero2,False,"['A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']",[42],28.569629669189453,26.148738861083984,2.420891284942627,0.0,True,81.71211242675781,12882583.682395881,1.0306066945916705,41-41,3,5,329,0
4,2,1,4,8,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10']","[13, 12, 8, 9]",28.578630447387695,27.57215850058124,0.9190912246704102,0.08738133311271667,True,221.32748413085938,12886642.302675113,1.030931384214009,12-12-8-8,3,5,337,0
4,2,1,4,8,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000']","[13, 12, 8, 9]",28.578630447387695,27.57215850058124,0.9190912246704102,0.08738133311271667,True,221.32748413085938,12886642.302675113,1.030931384214009,12-12-8-8,3,5,337,0
4,2,1,4,8,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10']","[13, 12, 8, 9]",28.578630447387695,27.57215850058124,0.9190912246704102,0.08738133311271667,True,187.42430114746094,12886642.302675113,1.030931384214009,12-12-8-8,3,5,337,0
4,2,1,4,8,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000']","[13, 12, 8, 9]",28.578630447387695,27.57215850058124,0.9190912246704102,0.08738133311271667,True,187.42430114746094,12886642.302675113,1.030931384214009,12-12-8-8,3,5,337,0
8,2,4,2,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10']","[25, 17]",28.722822189331055,28.290696454252462,0.41028040647506714,0.02184533327817917,True,70.54420471191406,12951661.072725851,1.036132885818068,24-16,3,5,341,0
8,2,4,2,4,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000']","[25, 17]",28.722822189331055,28.290696454252462,0.41028040647506714,0.02184533327817917,True,70.54420471191406,12951661.072725851,1.036132885818068,24-16,3,5,341,0
8,2,4,2,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10']","[25, 17]",28.722822189331055,28.290696454252462,0.41028040647506714,0.02184533327817917,True,84.73236083984375,12951661.072725851,1.036132885818068,24-16,3,5,341,0
8,2,4,2,4,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000']","[25, 17]",28.722822189331055,28.290696454252462,0.41028040647506714,0.02184533327817917,True,84.73236083984375,12951661.072725851,1.036132885818068,24-16,3,5,341,0
16,2,2,8,2,zero1,False,"['A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10']","[5, 4, 6, 6, 6, 6, 5, 4]",28.798006057739258,28.69355297509063,0.08260700106620789,0.02184533327817917,True,71.85575866699219,12985562.893909743,1.0388450315127795,4-4-6-6-6-6-5-3,3,5,345,0
16,2,2,8,2,zero0,False,"['A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000', 'A10']","[5, 4, 6, 6, 6, 6, 5, 4]",28.798006057739258,28.69355297509063,0.08260700106620789,0.02184533327817917,True,75.38992309570312,12985562.893909743,1.0388450315127795,4-4-6-6-6-6-5-3,3,5,345,0
16,2,2,8,2,zero1,False,"['A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 4, 4, 6, 6, 6, 6, 6]",28.832683563232422,28.744617831272492,0.0662219226360321,0.02184533327817917,True,54.15884780883789,13001199.633748,1.04009597069984,3-4-4-6-6-6-6-5,3,5,347,0
16,2,2,8,2,zero0,False,"['A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 4, 4, 6, 6, 6, 6, 6]",28.832683563232422,28.744617831272492,0.0662219226360321,0.02184533327817917,True,56.923912048339844,13001199.633748,1.04009597069984,3-4-4-6-6-6-6-5,3,5,347,0
16,2,1,16,2,zero0,False,"['A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 2, 2, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",28.868486404418945,28.742189567710838,0.08260700106620789,0.04369066655635834,True,124.93104553222656,13017343.808628583,1.0413875046902867,2-2-2-1-2-2-3-3-3-3-3-3-3-3-3-2,3,5,349,0
16,2,1,16,2,zero1,False,"['A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[3, 2, 2, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",28.868486404418945,28.742189567710838,0.08260700106620789,0.04369066655635834,True,120.9392318725586,13017343.808628583,1.0413875046902867,2-2-2-1-2-2-3-3-3-3-3-3-3-3-3-2,3,5,349,0
8,2,2,4,4,zero1,False,"['A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000']","[9, 8, 12, 13]",28.894878387451172,28.56674538661749,0.28444284200668335,0.04369066655635834,True,72.96311950683594,13029244.450460272,1.0423395560368218,8-8-12-12,3,5,351,0
8,2,2,4,4,zero0,False,"['A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[9, 8, 12, 13]",28.894878387451172,28.56674538661749,0.28444284200668335,0.04369066655635834,True,82.87896728515625,13029244.450460272,1.0423395560368218,8-8-12-12,3,5,351,0
8,2,2,4,4,zero1,False,"['A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000', 'A6000']","[9, 8, 12, 13]",28.894878387451172,28.56674538661749,0.28444284200668335,0.04369066655635834,True,72.96311950683594,13029244.450460272,1.0423395560368218,8-8-12-12,3,5,351,0
8,2,2,4,4,zero0,False,"['A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000']","[9, 8, 12, 13]",28.894878387451172,28.56674538661749,0.28444284200668335,0.04369066655635834,True,82.87896728515625,13029244.450460272,1.0423395560368218,8-8-12-12,3,5,351,0
16,2,1,16,2,zero0,False,"['A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 3, 2, 2, 2, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3]",28.900829315185547,28.74176191971084,0.11537717282772064,0.04369066655635834,True,185.87069702148438,13031927.835768858,1.0425542268615087,3-3-2-2-2-1-2-2-3-3-3-3-3-3-3-2,3,5,355,0
16,2,1,16,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000']","[4, 3, 3, 3, 3, 3, 2, 2, 2, 1, 2, 2, 3, 3, 3, 3]",28.900829315185547,28.74176191971084,0.11537717282772064,0.04369066655635834,True,185.87069702148438,13031927.835768858,1.0425542268615087,3-3-3-3-3-3-2-2-2-1-2-2-3-3-3-2,3,5,355,0
16,2,1,16,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000']","[4, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 1, 2, 2, 3, 3]",28.900829315185547,28.74176191971084,0.11537717282772064,0.04369066655635834,True,180.34072875976562,13031927.835768858,1.0425542268615087,3-3-3-3-3-3-3-3-2-2-2-1-2-2-3-2,3,5,355,0
16,2,1,16,2,zero1,False,"['A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000']","[4, 3, 3, 3, 3, 3, 2, 2, 2, 1, 2, 2, 3, 3, 3, 3]",28.900829315185547,28.74176191971084,0.11537717282772064,0.04369066655635834,True,180.34072875976562,13031927.835768858,1.0425542268615087,3-3-3-3-3-3-2-2-2-1-2-2-3-3-3-2,3,5,355,0
16,2,1,16,2,zero0,False,"['A6000', 'A6000', 'A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000']","[4, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 1, 2, 2, 3, 3]",28.900829315185547,28.74176191971084,0.11537717282772064,0.04369066655635834,True,185.87069702148438,13031927.835768858,1.0425542268615087,3-3-3-3-3-3-3-3-2-2-2-1-2-2-3-2,3,5,355,0
16,2,1,16,2,zero1,False,"['A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000']","[4, 3, 2, 2, 2, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3]",28.900829315185547,28.74176191971084,0.11537717282772064,0.04369066655635834,True,180.34072875976562,13031927.835768858,1.0425542268615087,3-3-2-2-2-1-2-2-3-3-3-3-3-3-3-2,3,5,355,0
16,2,1,16,2,zero0,False,"['A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000']","[4, 3, 3, 3, 2, 2, 2, 1, 2, 2, 3, 3, 3, 3, 3, 3]",28.900829315185547,28.74176191971084,0.11537717282772064,0.04369066655635834,True,185.87069702148438,13031927.835768858,1.0425542268615087,3-3-3-3-2-2-2-1-2-2-3-3-3-3-3-2,3,5,355,0
16,2,1,16,2,zero1,False,"['A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000']","[4, 3, 3, 3, 2, 2, 2, 1, 2, 2, 3, 3, 3, 3, 3, 3]",28.900829315185547,28.74176191971084,0.11537717282772064,0.04369066655635834,True,180.34072875976562,13031927.835768858,1.0425542268615087,3-3-3-3-2-2-2-1-2-2-3-3-3-3-3-2,3,5,355,0
16,2,2,8,2,zero0,False,"['A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000']","[7, 4, 3, 4, 6, 6, 6, 6]",28.939149856567383,28.80192778807249,0.11537715792655945,0.02184533327817917,True,112.32194519042969,13049207.289049229,1.0439365831239382,6-4-3-4-6-6-6-5,3,5,363,0
16,2,2,8,2,zero1,False,"['A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000', 'A6000']","[7, 4, 3, 4, 6, 6, 6, 6]",28.939149856567383,28.80192778807249,0.11537715792655945,0.02184533327817917,True,107.24958038330078,13049207.289049229,1.0439365831239382,6-4-3-4-6-6-6-5,3,5,363,0
16,2,2,8,2,zero0,False,"['A6000', 'A6000', 'A10', 'A10', 'A10', 'A6000', 'A6000', 'A6000']","[7, 6, 4, 3, 4, 6, 6, 6]",28.997774124145508,28.86055222807249,0.11537715792655945,0.02184533327817917,True,112.32194519042969,13075642.07457635,1.046051365966108,6-6-4-3-4-6-6-5,3,5,365,0
